componente,presenze,assenze,congedi_missioni,periodo,componente_raw,periodo_sort,file,url_download,data_download
Safina,16,3,0,"2023-01,2023-03",Safina,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Sammartino,19,0,0,"2023-01,2023-03",Sammartino **,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Sammartino,19,0,0,"2023-01,2023-03",Sammartino **,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Savarino,7,12,0,"2023-01,2023-03",Savarino,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Savarino,7,12,0,"2023-01,2023-03",Savarino,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Saverino,11,3,0,"2023-01,2023-03",Saverino ***,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Saverino,11,3,0,"2023-01,2023-03",Saverino ***,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Schifani,19,0,0,"2023-01,2023-03",Schifani **,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Schifani,19,0,0,"2023-01,2023-03",Schifani **,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Schillaci,14,3,2,"2023-01,2023-03",Schillaci,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Schillaci,14,3,2,"2023-01,2023-03",Schillaci,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Sciotto,17,2,0,"2023-01,2023-03",Sciotto **,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Sciotto,17,2,0,"2023-01,2023-03",Sciotto **,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Spada,16,3,0,"2023-01,2023-03",Spada,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Spada,16,3,0,"2023-01,2023-03",Spada,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Sunseri,19,0,0,"2023-01,2023-03",Sunseri **,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Sunseri,19,0,0,"2023-01,2023-03",Sunseri **,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Tamajo,19,0,0,"2023-01,2023-03",Tamajo **,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Tamajo,19,0,0,"2023-01,2023-03",Tamajo **,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Turano,19,0,0,"2023-01,2023-03",Turano **,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Turano,19,0,0,"2023-01,2023-03",Turano **,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Varrica,7,12,0,"2023-01,2023-03",Varrica,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Varrica,7,12,0,"2023-01,2023-03",Varrica,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Vasta,17,2,0,"2023-01,2023-03",Vasta **,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Vasta,17,2,0,"2023-01,2023-03",Vasta **,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Venezia,12,7,0,"2023-01,2023-03",Venezia,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Venezia,12,7,0,"2023-01,2023-03",Venezia,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Vitrano,11,0,8,"2023-01,2023-03",Vitrano **,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Vitrano,11,0,8,"2023-01,2023-03",Vitrano **,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Zitelli,9,8,2,"2023-01,2023-03",Zitelli,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Zitelli,9,8,2,"2023-01,2023-03",Zitelli,2023-03_2023-01,PRESENZE AMMINISTRATIVE DEPUTATI primo trimestre 2023 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20primo%20trimestre%202023%20NUOVO.pdf,20250419
Abbate,12,1,0,"2022-11,2022-12",Abbate **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Abbate,12,1,0,"2022-11,2022-12",Abbate **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Albano,13,0,0,"2022-11,2022-12",Albano **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Albano,13,0,0,"2022-11,2022-12",Albano **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Amata,13,0,0,"2022-11,2022-12",Amata **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Amata,13,0,0,"2022-11,2022-12",Amata **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Ardizzone,10,3,0,"2022-11,2022-12",Ardizzone,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Ardizzone,10,3,0,"2022-11,2022-12",Ardizzone,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Aricò,13,0,0,"2022-11,2022-12",Aricò **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Aricò,13,0,0,"2022-11,2022-12",Aricò **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Assenza,12,1,0,"2022-11,2022-12",Assenza **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Assenza,12,1,0,"2022-11,2022-12",Assenza **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Balsamo,11,1,1,"2022-11,2022-12",Balsamo **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Balsamo,11,1,1,"2022-11,2022-12",Balsamo **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Burtone,9,4,0,"2022-11,2022-12",Burtone,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Burtone,9,4,0,"2022-11,2022-12",Burtone,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Cambiano,10,3,0,"2022-11,2022-12",Cambiano,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Cambiano,10,3,0,"2022-11,2022-12",Cambiano,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Campo,9,4,0,"2022-11,2022-12",Campo,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Campo,9,4,0,"2022-11,2022-12",Campo,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Caronia,13,0,0,"2022-11,2022-12",Caronia **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Caronia,13,0,0,"2022-11,2022-12",Caronia **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Carta,13,0,0,"2022-11,2022-12",Carta **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Carta,13,0,0,"2022-11,2022-12",Carta **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Castiglione,12,1,0,"2022-11,2022-12",Castiglione **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Castiglione,12,1,0,"2022-11,2022-12",Castiglione **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Catania G.,8,5,0,"2022-11,2022-12",Catania G.,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Catania G.,8,5,0,"2022-11,2022-12",Catania G.,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Catania N.,8,5,0,"2022-11,2022-12",Catania N.,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Catania N.,8,5,0,"2022-11,2022-12",Catania N.,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Catanzaro,13,0,0,"2022-11,2022-12",Catanzaro **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Catanzaro,13,0,0,"2022-11,2022-12",Catanzaro **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Chinnici,8,5,0,"2022-11,2022-12",Chinnici,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Chinnici,8,5,0,"2022-11,2022-12",Chinnici,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Ciminnisi,10,3,0,"2022-11,2022-12",Ciminnisi,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Ciminnisi,10,3,0,"2022-11,2022-12",Ciminnisi,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Cracolici,10,3,0,"2022-11,2022-12",Cracolici **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Cracolici,10,3,0,"2022-11,2022-12",Cracolici **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
D'Agostino,8,5,0,"2022-11,2022-12",D'Agostino,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
D'Agostino,8,5,0,"2022-11,2022-12",D'Agostino,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Daidone,13,0,0,"2022-11,2022-12",Daidone **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Daidone,13,0,0,"2022-11,2022-12",Daidone **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
De Leo,9,4,0,"2022-11,2022-12",De Leo,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
De Leo,9,4,0,"2022-11,2022-12",De Leo,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
De Luca A.,13,0,0,"2022-11,2022-12",De Luca A. **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
De Luca A.,13,0,0,"2022-11,2022-12",De Luca A. **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
De Luca C.,11,2,0,"2022-11,2022-12",De Luca C.,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
De Luca C.,11,2,0,"2022-11,2022-12",De Luca C.,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Di Mauro,13,0,0,"2022-11,2022-12",Di Mauro **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
Di Mauro,13,0,0,"2022-11,2022-12",Di Mauro **,2022-12_2022-11,PRESENZE AMMINISTRATIVE DEPUTATI quarto trimestre 2022 NUOVO.pdf,https://www.ars.sicilia.it/sites/default/files/downloads/2024-01/PRESENZE%20AMMINISTRATIVE%20DEPUTATI%20quarto%20trimestre%202022%20NUOVO.pdf,20250419
